Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
CK9860,Men's adidas Outdoor Geocach II Shoes,Adidas,50,25,4.4,50,11.0,"These hiking shoes have a sturdy mesh and synthetic upper and lightweight cushioning. The grippy, high-traction outsole provides a secure base for tackling tough trails."
EF1413,Men's adidas Running Solar Boost 19 Shoes,Adidas,160,96,4.3,40,37.0,"There's no such thing as an ordinary run. These men's shoes provide targeted support and optimal comfort for everyday long-distance running. Inspired by NASA technology, the mesh upper has stitched-in areas of reinforcement for precisely calibrated support. Responsive cushioning returns energy to your stride to give you a smooth, confident ride."
G27309,Kids-Unisex Running RapidaRun Knit EL Shoes,Adidas,50,30,2.5,40,20.0,"From the park to the gym, watch your kids race around in these running shoes. They're built with a three-tone knit textile upper for a unique look, and they feature a TPU heel clip for stability. A cushy midsole keeps their feet comfortable while elastic laces make them easy to get on and off."
EE6436,Men's adidas Originals POD-S3.2 ML Shoes,Adidas,130,78,2.6,40,50.0,"Revisiting a retro-tech cushioning system developed in 1995, these shoes open a new chapter of comfort and flexibility. Soft and lightweight, the textile sneakers are designed to let your foot move naturally. Boost cushioning adds energy return with every stride."
EG8300,Men's Sports Inspired Hoops 2.0 Mid Shoes,Adidas,66,46,3.6,30,18.0,Mid-top style in a streamlined package. These basketball-inspired shoes boast a leather-like upper with stitched-on 3-Stripes. A breathable mesh collar gives them a sporty feel.
CM5922,Men's adidas Outdoor Argo Trek 19 Shoes,Adidas,40,28,3.5,30,11.0,Ready for outdoor adventures? These men's trek shoes supplies sure footing for light trails. They feature breathable underlays and synthetic overlays; and EVA midsole cushioning.
CM4854,Men's Running Equil Shoes,Adidas,50,50,2.4,0,21.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Textile-Mesh upper for maximum ventilation, Cloudfoam midsole cushions each step so you stay comfortable and motivated every day and durable Rubber outsole for long-lasting wear."
B43814,Men's adidas Sport Inspired VL Court 2.0 Shoes,Adidas,50,50,3.1,0,16.0,A skate-inspired look with smooth style. The sleek coated leather upper of these shoes is elevated with stitched-on contrast 3-Stripes. A cushioned sockliner provides comfort throughout the day.
AC7045,men's ADIDAS ORIGINALS PW HU HOLI STAN SMITH SHOES,Adidas,100,50,3.561158724717176,50,28.0,"A style icon gets some love from one of today's top trendsetters. Pharrell Williams puts his creative spin on these shoes, which have all the clean, classic details of the beloved Stan Smith."
D96746,MEN'S ADIDAS ORIGINALS X_PLR SHOES,Adidas,80,40,2.2,50,36.0,"Explore the urban landscape in clean style and supreme comfort. The minimalist X_PLR shoes keep the look sleek and simple. The lightweight, mesh-lined knit upper is accented with nubuck overlays and a contrast saddle that integrates with the speed lacing system."
EE3654,MEN'S ADIDAS ORIGINALS BOSTON SUPER X R1 SHOES,Adidas,160,80,4.0,50,40.0,"The original Boston Super was a marathon sneaker that first took flight in the mid-'80s on the world-famous route that runs from Hopkinton to Back Bay. These shoes bring back the retro mesh-and-suede design and add modern cushioning. Lightweight and breathable, they offer energy return in every stride."
G26806,MEN'S ADIDAS ORIGINALS ZX930 X EQT SHOES,Adidas,160,80,2.5,50,64.0,Two legendary '80s adidas shoe series unite. These shoes are made of a mix of lightweight mesh and soft suede. They combine the finely tuned ZX 930 running design with the moulded EQT midsole. Boost cushioning offers energy return in every stride.
CQ1179,men's ADIDAS SKATEBOARDING SEELEY VULCANIZED SHOES,Adidas,80,40,2.5,50,32.0,"The Seeley blends classic vulcanized style with modern comfort, now with a leather upper. These men's shoes are built for ankle support and padded for comfort. The grippy rubber outsole connects with your board for great control."
EE7840,Men's adidas Sports Inspired VS Pace Shoes,Adidas,40,40,3.3,0,12.0,Easy style with every stride. These basketball-inspired shoes have a nubuck-like upper. Bold 3-Stripes on the outer side and perforated 3-Stripes on the inner side mix modern and classic design. The rubber outsole has a vulcanised look.
EE4277,Men's adidas Running Solar Drive 19 Shoes,Adidas,120,84,2.6,30,46.0,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.
F35377,Men's adidas Football X 19.4 Flexible Ground Cleats,Adidas,46,46,3.561158724717176,0,13.0,"X isn't just a boot. It's a recognition that speed should prise open defences, not dart down blind alleys. If you can't lead the charge with your lightning pace, jog on. But if you're ready to push past your limits, keep reading. These football boots have a lightweight synthetic upper with a foot-hugging fit that locks you in. The outsole supercharges acceleration on firm ground, hard ground and artificial grass."
B37919,MEN'S ADIDAS ORIGINALS I-5923 SHOES,Adidas,120,60,4.4,50,27.0,"Inspired by '70s and '80s adidas running sneakers, these shoes have a retro look with a modern feel. They're made in stretchy mesh with wedge-shaped cushioning at the midsole."
EG2363,Men's adidas Running Solarboost 19 Shoes,Adidas,160,160,3.9,0,41.0,"There's no such thing as an ordinary run. These men's shoes provide targeted support and optimal comfort for everyday long-distance running. Inspired by NASA technology, the mesh upper has stitched-in areas of reinforcement for precisely calibrated support. Responsive cushioning returns energy to your stride to give you a smooth, confident ride."
CG3820,Men's adidas RUNNING FLUIDCLOUD NEUTRAL SHOES,Adidas,60,30,2.7,50,22.0,"Feel as cool as you look with this adidas FluidCloud Neutral shoes for men. CLOUDFOAM provides instant step in-comfort, long-lasting responsive cushioning and a super-plush feel. The durable rubber outsole gives ultimate durability for a long session."
DB1560,MEN'S ADIDAS SPORT INSPIRED QUESTAR DRIVE SHOES,Adidas,70,35,4.2,50,17.0,Go beyond ordinary. These runing-inspired shoes keep the look sleek and speedy with TPU surrounding the laces. Featuring a two-tone knit upper with floating 3-Stripes and pull-on loop details.
F34428,Men's adidas Football Nemeziz 19.3 Turf Boots,Adidas,60,60,3.8,0,16.0,"Nemeziz isn't just a shoe. It's a commitment that skills should be about wins, not likes. If you'd take celebrity over silverware, get out of here. But if you're ready to rip up the field to carry your team to victory, read on. The soft mesh upper on these soccer shoes offers a responsive touch, helping you keep the ball close while you weave your magic. They're made with a mid-cut design to support your ankle through every twist and turn."
F36994,MEN'S ADIDAS RUNNING ASWEERUN SHOES,Adidas,56,28,2.5,50,22.0,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step."
B41648,MEN'S ADIDAS ORIGINALS GAZELLE SHOES,Adidas,80,40,2.0,50,40.0,"Streamlined and sleek, these adidas Originals Gazelle shoes for men. Soft Suede-Leather upper offers luxurious feel while removable inlay offers unique comfort to your insole. It comes with 3 stripes on the sides and extra lace."
B37959,MEN'S ADIDAS ORIGINALS N-5923 SHOES,Adidas,76,38,1.5,50,51.0,"Inspired by '70s adidas running sneakers, these shoes have a retro look with a modern feel. They feature a snug, supportive knit upper that's paired with wedge-shaped cushioning at the midsole."
BB6744,men's ADIDAS ORIGINALS CAMPUS STITCH AND TURN SHOES,Adidas,90,36,2.2,60,41.0,These shoes are a refined take on the 1978 Campus B-ball shoe. This version combines the luxurious feel of premium suede with stitch-and-turn construction that gives them a clean look.
DB3588,Men's adidas Originals Forest Grove Shoes,Adidas,70,35,2.4,50,29.0,"Released in 1982, the original Forest Grove had a grid-like web over the midsole to give runners extra shock absorption. These streetwear shoes echo the vintage look with a soft nubuck upper that has '80s-style overlays and the iconic midsole net."
F34563,Men's adidas Sport Inspired Lite Racer CLN Shoes,Adidas,46,23,3.1,50,15.0,A flashy racer style in a sleek package. A sandwich mesh upper gives these running-inspired shoes an airy feel. Tongue and heel pulls allow for easy on and off. Lightweight cushioning offers superior comfort.
F36208,Men's adidas RunFalcon Shoes,Adidas,60,30,2.2,50,27.0,Water-repellent shoes for adding variety to your daily workout routine. These multisport training shoes have a ripstop and leather-like upper for cold-weather durability. A midfoot cage provides additional stability while lightweight cushioning keeps you comfortable across long distances.
CL7342,Men's adidas Running Hyperon 1.0 Shoes,Adidas,30,15,1.0,50,30.0,"The adidas Hyperon Running shoes for men with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet on the run. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground."
EE9721,Men's adidas Sport Inspired Heawin Shoes,Adidas,50,25,3.5,50,14.0,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the suede upper provide a signature finish."
FV2480,Men's adidas Originals Pusha T Ozweego Shoes,Adidas,140,140,3.8,0,37.0,"Pusha T came from the street to claim his status as a global name. A collaboration with the hip hop artist, these Pusha T Ozweego shoes take late-'90s and early-'00s running style in a new direction. They feature a textile and suede upper and a rubber outsole."
EE5590,Men's adidas Originals Samba OG Shoes,Adidas,90,54,2.0,40,45.0,The timeless training icon has been winning fans ever since its '50s debut. These Samba shoes are ready to take on nasty weather with a water-repellent finish. The soft but rugged ballistic nylon upper is accented with leather overlays and reflective details.
CG2925,MEN'S adidas ORIGINALS GT WENSLEY SPZL SHOES,Adidas,120,48,1.0,60,120.0,"With inspiration drawn from the archive, the Spezial GT Wensley gets a premium update with tonal colors and Samba detailing. With a vintage-look brushed suede and durable nylon upper, these men's shoes feature a rubber outsole, a Trefoil logo on the heel patch and serrated 3-Stripes."
BB6918,MEN'S ADIDAS RUNNING DURAMO 9 SHOES,Adidas,66,33,4.2,50,16.0,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear."
EE9513,Men's adidas Sport Inspired Kaptir Shoes,Adidas,80,40,2.5,50,32.0,"Explore urban environments in modern style. These shoes have a premium knit upper with sleek details riding on a speedy-looking sculpted midsole. With the comfort of pillow-soft cushioning and a sock-like fit, these running-inspired shoes will help you keep up the pace on city streets."
CP8828,MEN'S ADIDAS RUNNING GALAXY 4 SHOES,Adidas,53,26,3.9,50,14.0,Plush comfort delivers a cloudlike ride. These men's running shoes have a soft cloudfoam midsole for a cushioned response to every touchdown. The breathable mesh upper with a moulded overlay offers breathability and lightweight support. A durable outsole provides long-lasting wear.
